-181.188, -424.022, 19.016, 46.858
-181.635, -425.200, 18.811, 46.925
-182.068, -426.370, 18.653, 46.992
-182.488, -427.537, 18.538, 47.059
-182.895, -428.702, 18.461, 47.126
-183.292, -429.866, 18.420, 47.193
-183.677, -431.033, 18.408, 47.260
-184.053, -432.203, 18.423, 47.327
-184.420, -433.378, 18.459, 47.394
-184.777, -434.558, 18.513, 47.461
-185.126, -435.746, 18.584, 47.528
-185.467, -436.942, 18.667, 47.595
-185.800, -438.146, 18.761, 47.662
-186.125, -439.358, 18.865, 47.729
-186.443, -440.581, 18.977, 47.796
-186.753, -441.813, 19.096, 47.863
-187.057, -443.055, 19.221, 47.930
-187.354, -444.307, 19.351, 47.997
-187.645, -445.570, 19.485, 48.064
-187.930, -446.843, 19.624, 48.131
-188.210, -448.128, 19.765, 48.198
-188.485, -449.423, 19.910, 48.265
-188.756, -450.729, 20.056, 48.332
-189.023, -452.045, 20.205, 48.399
-189.286, -453.373, 20.355, 48.466
-189.547, -454.711, 20.506, 48.533
-189.806, -456.060, 20.659, 48.600
-190.063, -457.420, 20.812, 48.667
-190.318, -458.790, 20.966, 48.734
-190.572, -460.171, 21.119, 48.801
-190.826, -461.563, 21.274, 48.868
-191.080, -462.965, 21.428, 48.935
-191.333, -464.377, 21.582, 49.002
-191.588, -465.800, 21.735, 49.069
-191.843, -467.233, 21.889, 49.136
-192.098, -468.676, 22.042, 49.203
-192.355, -470.130, 22.194, 49.270
-192.614, -471.593, 22.347, 49.337
-192.873, -473.067, 22.498, 49.404
-193.134, -474.550, 22.649, 49.471
-193.396, -476.044, 22.799, 49.538
-193.660, -477.547, 22.949, 49.605
-193.925, -479.060, 23.098, 49.672
-194.191, -480.583, 23.246, 49.739
-194.457, -482.116, 23.394, 49.806
-194.725, -483.659, 23.541, 49.873
-194.994, -485.211, 23.687, 49.940
-195.262, -486.774, 23.832, 50.007
-195.531, -488.346, 23.976, 50.074
-195.800, -489.928, 24.120, 50.141
-196.069, -491.519, 24.263, 50.208
-196.337, -493.120, 24.405, 50.275
-196.604, -494.731, 24.546, 50.342
-196.871, -496.352, 24.686, 50.409
-197.136, -497.982, 24.825, 50.476
-197.400, -499.621, 24.953, 50.543
-197.663, -501.267, 25.035, 50.610
-197.922, -502.915, 25.013, 50.677
-198.177, -504.555, 24.850, 50.744
-198.426, -506.178, 24.562, 50.811
-198.669, -507.779, 24.182, 50.878
-198.904, -509.352, 23.748, 50.945
-199.133, -510.897, 23.299, 51.012
-199.354, -512.414, 22.874, 51.079
-199.568, -513.907, 22.495, 51.146
-199.776, -515.377, 22.162, 51.213
-199.978, -516.829, 21.876, 51.280
-200.176, -518.264, 21.634, 51.347
-200.369, -519.686, 21.435, 51.414
-200.558, -521.096, 21.276, 51.481
-200.745, -522.498, 21.153, 51.548
-200.930, -523.894, 21.065, 51.615
-201.112, -525.285, 21.008, 51.682
-201.294, -526.674, 20.979, 51.749
-201.475, -528.062, 20.975, 51.816
-201.656, -529.450, 20.992, 51.883
-201.836, -530.840, 21.026, 51.950
-202.016, -532.234, 21.075, 52.017
-202.197, -533.630, 21.137, 52.084
-202.378, -535.032, 21.211, 52.151
-202.560, -536.438, 21.294, 52.218
-202.741, -537.851, 21.385, 52.285
-202.924, -539.269, 21.483, 52.352
-203.106, -540.695, 21.587, 52.419
-203.289, -542.127, 21.697, 52.486
-203.472, -543.567, 21.811, 52.553
-203.655, -545.015, 21.930, 52.620
-203.839, -546.471, 22.051, 52.687
-204.022, -547.935, 22.176, 52.754
-204.205, -549.408, 22.303, 52.821
-204.387, -550.889, 22.432, 52.888
-204.569, -552.379, 22.560, 52.955
-204.751, -553.877, 22.666, 53.022
-204.930, -555.378, 22.690, 53.089
-205.108, -556.875, 22.577, 53.156
-205.281, -558.358, 22.324, 53.223
-205.451, -559.818, 21.961, 53.290
-205.615, -561.252, 21.525, 53.357
-205.773, -562.655, 21.054, 53.424
-205.926, -564.028, 20.583, 53.491
-206.073, -565.372, 20.150, 53.558
-206.215, -566.691, 19.772, 53.625
-206.352, -567.988, 19.447, 53.692
-206.485, -569.267, 19.175, 53.759
-206.615, -570.530, 18.954, 53.826
-206.741, -571.781, 18.782, 53.893
-206.865, -573.023, 18.653, 53.960
-206.986, -574.258, 18.565, 54.027
-207.105, -575.490, 18.515, 54.094
-207.224, -576.719, 18.496, 54.161
-207.341, -577.948, 18.506, 54.228
-207.457, -579.179, 18.539, 54.295
-207.572, -580.413, 18.591, 54.362
-207.687, -581.651, 18.659, 54.429
-207.802, -582.894, 18.740, 54.496
-207.916, -584.143, 18.834, 54.563
-208.030, -585.398, 18.937, 54.630
-208.143, -586.661, 19.048, 54.697
-208.256, -587.931, 19.166, 54.764
-208.369, -589.210, 19.291, 54.831
-208.482, -590.497, 19.420, 54.898
-208.594, -591.793, 19.554, 54.965
-208.705, -593.098, 19.691, 55.032
-208.817, -594.412, 19.831, 55.099
-208.927, -595.735, 19.974, 55.166
-209.036, -597.068, 20.105, 55.233
-209.145, -598.408, 20.178, 55.300
-209.251, -599.747, 20.135, 55.367
-209.355, -601.076, 19.954, 55.434
-209.455, -602.388, 19.655, 55.501
-209.552, -603.676, 19.276, 55.568
-209.644, -604.937, 18.853, 55.635
-209.733, -606.170, 18.424, 55.702
-209.816, -607.377, 18.028, 55.769
-209.896, -608.561, 17.691, 55.836
-209.972, -609.726, 17.413, 55.903
-210.045, -610.875, 17.191, 55.970
-210.114, -612.013, 17.024, 56.037
-210.180, -613.142, 16.905, 56.104
-210.244, -614.266, 16.831, 56.171
-210.305, -615.386, 16.798, 56.238
-210.365, -616.506, 16.798, 56.305
-210.422, -617.627, 16.827, 56.372
-210.477, -618.750, 16.879, 56.439
-210.531, -619.879, 16.950, 56.506
-210.582, -621.012, 17.037, 56.573
-210.632, -622.152, 17.137, 56.640
-210.679, -623.299, 17.248, 56.707
-210.725, -624.454, 17.369, 56.774
-210.769, -625.617, 17.497, 56.841
-210.811, -626.789, 17.631, 56.908
-210.850, -627.970, 17.771, 56.975
-210.887, -629.161, 17.916, 57.042
-210.921, -630.361, 18.052, 57.109
-210.952, -631.568, 18.142, 57.176
-210.980, -632.777, 18.137, 57.243
-211.004, -633.979, 18.005, 57.310
-211.024, -635.167, 17.760, 57.377
-211.040, -636.335, 17.436, 57.444
-211.052, -637.479, 17.069, 57.511
-211.059, -638.599, 16.694, 57.578
-211.062, -639.696, 16.352, 57.645
-211.059, -640.773, 16.071, 57.712
-211.052, -641.835, 15.853, 57.779
-211.040, -642.885, 15.693, 57.846
-211.022, -643.928, 15.586, 57.913
-210.999, -644.965, 15.526, 57.980
-210.971, -646.000, 15.508, 58.047
-210.937, -647.035, 15.524, 58.114
-210.897, -648.072, 15.569, 58.181
-210.851, -649.113, 15.636, 58.248
-210.798, -650.159, 15.721, 58.315
-210.737, -651.210, 15.822, 58.382
-210.668, -652.268, 15.935, 58.449
-210.589, -653.334, 16.058, 58.516
-210.501, -654.407, 16.189, 58.583
-210.402, -655.488, 16.327, 58.650
-210.292, -656.576, 16.457, 58.717
-210.170, -657.670, 16.540, 58.784
-210.035, -658.764, 16.532, 58.851
-209.890, -659.851, 16.412, 58.918
-209.736, -660.922, 16.193, 58.985
-209.572, -661.975, 15.905, 59.052
-209.400, -663.005, 15.582, 59.119
-209.221, -664.012, 15.261, 59.186
-209.034, -664.998, 14.979, 59.253
-208.838, -665.967, 14.762, 59.320
-208.634, -666.922, 14.606, 59.387
-208.422, -667.869, 14.507, 59.454
-208.201, -668.809, 14.458, 59.521
-207.973, -669.746, 14.451, 59.588
-207.735, -670.682, 14.480, 59.655
-207.490, -671.619, 14.537, 59.722
-207.235, -672.559, 14.616, 59.789
-206.972, -673.502, 14.715, 59.856
-206.699, -674.450, 14.829, 59.923
-206.418, -675.404, 14.954, 59.990
-206.127, -676.364, 15.088, 60.057
-205.827, -677.331, 15.210, 60.124
-205.519, -678.300, 15.280, 60.191
-205.204, -679.268, 15.259, 60.258
-204.884, -680.227, 15.135, 60.325
-204.562, -681.172, 14.925, 60.392
-204.239, -682.099, 14.660, 60.459
-203.916, -683.006, 14.372, 60.526
-203.592, -683.894, 14.099, 60.593
-203.267, -684.764, 13.875, 60.660
-202.939, -685.621, 13.718, 60.727
-202.607, -686.469, 13.621, 60.794
-202.270, -687.311, 13.578, 60.861
-201.927, -688.150, 13.579, 60.928
-201.576, -688.987, 13.617, 60.995
-201.216, -689.825, 13.684, 61.062
-200.847, -690.664, 13.773, 61.129
-200.469, -691.507, 13.881, 61.196
-200.079, -692.352, 14.003, 61.263
-199.677, -693.202, 14.126, 61.330
-199.264, -694.053, 14.218, 61.397
-198.840, -694.902, 14.244, 61.464
-198.409, -695.744, 14.181, 61.531
-197.971, -696.574, 14.033, 61.598
-197.529, -697.387, 13.821, 61.665
-197.085, -698.180, 13.577, 61.732
-196.639, -698.953, 13.331, 61.799
-196.189, -699.707, 13.119, 61.866
-195.734, -700.445, 12.968, 61.933
-195.271, -701.170, 12.879, 62.000
-194.799, -701.885, 12.844, 62.067
-194.316, -702.593, 12.854, 62.134
-193.820, -703.296, 12.900, 62.201
-193.311, -703.993, 12.974, 62.268
-192.787, -704.688, 13.070, 62.335
-192.248, -705.378, 13.181, 62.402
-191.692, -706.065, 13.289, 62.469
-191.121, -706.747, 13.361, 62.536
-190.537, -707.419, 13.370, 62.603
-189.943, -708.079, 13.299, 62.670
-189.343, -708.721, 13.157, 62.737
-188.739, -709.343, 12.965, 62.804
-188.133, -709.943, 12.749, 62.871
-187.525, -710.521, 12.542, 62.938
-186.914, -711.079, 12.372, 63.005
-186.298, -711.618, 12.262, 63.072
-185.674, -712.142, 12.213, 63.139
-185.039, -712.651, 12.211, 63.206
-184.393, -713.149, 12.250, 63.273
-183.733, -713.636, 12.320, 63.340
-183.059, -714.112, 12.415, 63.407
-182.370, -714.579, 12.520, 63.474
-181.666, -715.034, 12.603, 63.541
-180.950, -715.477, 12.641, 63.608
-180.226, -715.904, 12.613, 63.675
-179.499, -716.314, 12.517, 63.742
-178.771, -716.705, 12.365, 63.809
-178.045, -717.076, 12.182, 63.876
-177.324, -717.425, 11.993, 63.943
-176.605, -717.755, 11.828, 64.010
-175.887, -718.066, 11.711, 64.077
-175.168, -718.361, 11.656, 64.144
-174.444, -718.641, 11.654, 64.211
-173.712, -718.907, 11.695, 64.278
-172.971, -719.160, 11.769, 64.345
-172.220, -719.401, 11.862, 64.412
-171.458, -719.628, 11.945, 64.479
-170.689, -719.842, 11.996, 64.546
-169.915, -720.042, 11.994, 64.613
-169.141, -720.225, 11.928, 64.680
-168.370, -720.391, 11.809, 64.747
-167.605, -720.540, 11.655, 64.814
-166.848, -720.671, 11.489, 64.881
-166.099, -720.785, 11.338, 64.948
-165.356, -720.883, 11.222, 65.015
-164.616, -720.964, 11.162, 65.082
-163.875, -721.030, 11.161, 65.149
-163.131, -721.082, 11.206, 65.216
-162.382, -721.118, 11.282, 65.283
-161.625, -721.140, 11.386, 65.350
-160.860, -721.148, 11.511, 65.417
-160.087, -721.141, 11.652, 65.484
-159.304, -721.118, 11.803, 65.551
-158.511, -721.079, 11.965, 65.618
-157.709, -721.024, 12.135, 65.685
-156.896, -720.953, 12.307, 65.752
-156.074, -720.864, 12.465, 65.819
-155.244, -720.757, 12.596, 65.886
-154.411, -720.633, 12.688, 65.953
-153.576, -720.492, 12.736, 66.020
-152.743, -720.334, 12.746, 66.087
-151.914, -720.159, 12.730, 66.154
-151.090, -719.967, 12.711, 66.221
-150.270, -719.760, 12.709, 66.288
-149.453, -719.536, 12.739, 66.355
-148.637, -719.296, 12.800, 66.422
-147.820, -719.039, 12.886, 66.489
-147.001, -718.765, 12.991, 66.556
-146.181, -718.473, 13.113, 66.623
-145.357, -718.164, 13.249, 66.690
-144.530, -717.837, 13.395, 66.757
-143.700, -717.493, 13.538, 66.824
-142.868, -717.133, 13.643, 66.891
-142.038, -716.757, 13.676, 66.958
-141.217, -716.370, 13.616, 67.025
-140.410, -715.973, 13.468, 67.092
-139.620, -715.570, 13.259, 67.159
-138.850, -715.162, 13.021, 67.226
-138.100, -714.750, 12.787, 67.293
-137.368, -714.333, 12.594, 67.360
-136.650, -713.910, 12.467, 67.427
-135.943, -713.479, 12.402, 67.494
-135.243, -713.040, 12.390, 67.561
-134.548, -712.590, 12.420, 67.628
-133.856, -712.130, 12.485, 67.695
-133.165, -711.657, 12.576, 67.762
-132.474, -711.173, 12.687, 67.829
-131.783, -710.676, 12.810, 67.896
-131.091, -710.165, 12.922, 67.963
-130.402, -709.643, 12.992, 68.030
-129.718, -709.112, 12.991, 68.097
-129.045, -708.574, 12.910, 68.164
-128.384, -708.034, 12.762, 68.231
-127.741, -707.493, 12.570, 68.298
-127.114, -706.953, 12.364, 68.365
-126.505, -706.412, 12.175, 68.432
-125.911, -705.869, 12.034, 68.499
-125.329, -705.323, 11.956, 68.566
-124.757, -704.769, 11.936, 68.633
-124.193, -704.206, 11.962, 68.700
-123.634, -703.632, 12.023, 68.767
-123.081, -703.046, 12.112, 68.834
-122.533, -702.447, 12.217, 68.901
-121.990, -701.834, 12.312, 68.968
-121.454, -701.208, 12.371, 69.035
-120.929, -700.572, 12.371, 69.102
-120.418, -699.930, 12.304, 69.169
-119.923, -699.284, 12.180, 69.236
-119.447, -698.637, 12.017, 69.303
-118.990, -697.991, 11.842, 69.370
-118.552, -697.344, 11.682, 69.437
-118.133, -696.695, 11.562, 69.504
-117.730, -696.042, 11.498, 69.571
-117.342, -695.382, 11.492, 69.638
-116.966, -694.713, 11.530, 69.705
-116.602, -694.032, 11.602, 69.772
-116.250, -693.339, 11.698, 69.839
-115.909, -692.632, 11.816, 69.906
-115.578, -691.911, 11.951, 69.973
-115.258, -691.174, 12.099, 70.040
-114.948, -690.422, 12.257, 70.107
-114.651, -689.654, 12.421, 70.174
-114.364, -688.869, 12.593, 70.241
-114.090, -688.069, 12.768, 70.308
-113.828, -687.252, 12.935, 70.375
-113.578, -686.421, 13.079, 70.442
-113.344, -685.577, 13.182, 70.509
-113.126, -684.725, 13.241, 70.576
-112.924, -683.866, 13.258, 70.643
-112.738, -683.004, 13.246, 70.710
-112.570, -682.140, 13.224, 70.777
-112.417, -681.274, 13.215, 70.844
-112.280, -680.405, 13.235, 70.911
-112.158, -679.529, 13.285, 70.978
-112.051, -678.648, 13.363, 71.045
-111.958, -677.758, 13.461, 71.112
-111.878, -676.859, 13.577, 71.179
-111.812, -675.951, 13.707, 71.246
-111.757, -675.033, 13.848, 71.313
-111.715, -674.105, 13.998, 71.380
-111.684, -673.166, 14.157, 71.447
-111.665, -672.215, 14.319, 71.514
-111.657, -671.254, 14.479, 71.581
-111.662, -670.283, 14.623, 71.648
-111.677, -669.303, 14.740, 71.715
-111.703, -668.318, 14.823, 71.782
-111.739, -667.329, 14.872, 71.849
-111.784, -666.339, 14.895, 71.916
-111.839, -665.348, 14.906, 71.983
-111.902, -664.356, 14.923, 72.050
-111.973, -663.363, 14.961, 72.117
-112.051, -662.366, 15.024, 72.184
-112.137, -661.365, 15.108, 72.251
-112.229, -660.358, 15.209, 72.318
-112.327, -659.344, 15.324, 72.385
-112.431, -658.322, 15.450, 72.452
-112.541, -657.292, 15.585, 72.519
-112.657, -656.253, 15.728, 72.586
-112.778, -655.205, 15.878, 72.653
-112.904, -654.147, 16.033, 72.720
-113.035, -653.079, 16.192, 72.787
-113.171, -652.001, 16.353, 72.854
-113.312, -650.913, 16.508, 72.921
-113.457, -649.816, 16.647, 72.988
-113.607, -648.712, 16.762, 73.055
-113.760, -647.601, 16.849, 73.122
-113.917, -646.487, 16.912, 73.189
-114.078, -645.370, 16.958, 73.256
-114.242, -644.250, 16.999, 73.323
-114.409, -643.127, 17.050, 73.390
-114.580, -642.001, 17.120, 73.457
-114.754, -640.870, 17.204, 73.524
-114.933, -639.732, 17.302, 73.591
-115.115, -638.589, 17.411, 73.658
-115.302, -637.438, 17.529, 73.725
-115.493, -636.279, 17.654, 73.792
-115.688, -635.113, 17.787, 73.859
-115.888, -633.938, 17.924, 73.926
-116.092, -632.754, 18.067, 73.993
-116.301, -631.562, 18.213, 74.060
-116.515, -630.360, 18.362, 74.127
-116.733, -629.149, 18.515, 74.194
-116.956, -627.928, 18.669, 74.261
-117.184, -626.698, 18.825, 74.328
-117.417, -625.458, 18.970, 74.395
-117.655, -624.212, 19.064, 74.462
-117.895, -622.964, 19.062, 74.529
-118.138, -621.723, 18.942, 74.596
-118.380, -620.495, 18.721, 74.663
-118.621, -619.285, 18.430, 74.730
-118.861, -618.096, 18.106, 74.797
-119.098, -616.929, 17.785, 74.864
-119.334, -615.781, 17.505, 74.931
-119.569, -614.648, 17.282, 74.998
-119.803, -613.527, 17.112, 75.065
-120.036, -612.415, 16.991, 75.132
-120.269, -611.310, 16.914, 75.199
-120.503, -610.207, 16.878, 75.266
-120.737, -609.105, 16.876, 75.333
-120.972, -608.003, 16.902, 75.400
-121.207, -606.897, 16.952, 75.467
-121.443, -605.788, 17.022, 75.534
-121.680, -604.674, 17.107, 75.601
-121.918, -603.553, 17.206, 75.668
-122.156, -602.426, 17.315, 75.735
-122.396, -601.291, 17.434, 75.802
-122.636, -600.147, 17.561, 75.869
-122.877, -598.995, 17.695, 75.936
-123.118, -597.835, 17.822, 76.003
-123.360, -596.667, 17.907, 76.070
-123.600, -595.498, 17.907, 76.137
-123.837, -594.333, 17.798, 76.204
-124.070, -593.180, 17.592, 76.271
-124.298, -592.044, 17.317, 76.338
-124.519, -590.926, 17.006, 76.405
-124.735, -589.828, 16.695, 76.472
-124.944, -588.749, 16.420, 76.539
-125.148, -587.683, 16.205, 76.606
-125.348, -586.628, 16.046, 76.673
-125.543, -585.581, 15.939, 76.740
-125.734, -584.537, 15.878, 76.807
-125.922, -583.495, 15.858, 76.874
-126.107, -582.453, 15.873, 76.941
-126.289, -581.407, 15.915, 77.008
-126.469, -580.357, 15.980, 77.075
-126.645, -579.302, 16.063, 77.142
-126.819, -578.240, 16.162, 77.209
-126.990, -577.171, 16.273, 77.276
-127.158, -576.093, 16.394, 77.343
-127.323, -575.007, 16.521, 77.410
-127.484, -573.912, 16.633, 77.477
-127.641, -572.811, 16.690, 77.544
-127.792, -571.710, 16.655, 77.611
-127.937, -570.616, 16.520, 77.678
-128.074, -569.534, 16.301, 77.745
-128.202, -568.469, 16.031, 77.812
-128.322, -567.421, 15.740, 77.879
-128.433, -566.391, 15.465, 77.946
-128.535, -565.376, 15.239, 78.013
-128.628, -564.372, 15.075, 78.080
-128.712, -563.375, 14.966, 78.147
-128.787, -562.382, 14.907, 78.214
-128.853, -561.390, 14.890, 78.281
-128.911, -560.397, 14.909, 78.348
-128.959, -559.401, 14.956, 78.415
-128.999, -558.401, 15.027, 78.482
-129.029, -557.395, 15.116, 78.549
-129.050, -556.382, 15.222, 78.616
-129.062, -555.362, 15.340, 78.683
-129.063, -554.333, 15.461, 78.750
-129.055, -553.298, 15.559, 78.817
-129.038, -552.259, 15.598, 78.884
-129.010, -551.222, 15.548, 78.951
-128.974, -550.193, 15.409, 79.018
-128.929, -549.177, 15.198, 79.085
-128.876, -548.178, 14.945, 79.152
-128.816, -547.197, 14.682, 79.219
-128.750, -546.232, 14.444, 79.286
-128.676, -545.280, 14.260, 79.353
-128.597, -544.338, 14.138, 79.420
-128.512, -543.402, 14.070, 79.487
-128.421, -542.469, 14.050, 79.554
-128.326, -541.535, 14.069, 79.621
-128.225, -540.600, 14.120, 79.688
-128.120, -539.660, 14.196, 79.755
-128.010, -538.715, 14.293, 79.822
-127.896, -537.763, 14.406, 79.889
-127.778, -536.804, 14.523, 79.956
-127.655, -535.839, 14.617, 80.023
-127.529, -534.870, 14.653, 80.090
-127.400, -533.904, 14.605, 80.157
-127.270, -532.946, 14.472, 80.224
-127.140, -532.000, 14.276, 80.291
-127.009, -531.068, 14.044, 80.358
-126.878, -530.153, 13.807, 80.425
-126.748, -529.252, 13.599, 80.492
-126.617, -528.362, 13.447, 80.559
-126.486, -527.479, 13.357, 80.626
-126.354, -526.599, 13.321, 80.693
-126.220, -525.720, 13.331, 80.760
-126.085, -524.839, 13.377, 80.827
-125.947, -523.953, 13.450, 80.894
-125.807, -523.063, 13.547, 80.961
-125.664, -522.165, 13.657, 81.028
-125.518, -521.261, 13.761, 81.095
-125.369, -520.352, 13.825, 81.162
-125.219, -519.443, 13.820, 81.229
-125.067, -518.538, 13.734, 81.296
-124.915, -517.643, 13.581, 81.363
-124.763, -516.760, 13.382, 81.430
-124.612, -515.891, 13.168, 81.497
-124.460, -515.037, 12.967, 81.564
-124.308, -514.193, 12.811, 81.631
-124.154, -513.357, 12.718, 81.698
-123.999, -512.525, 12.682, 81.765
-123.841, -511.693, 12.695, 81.832
-123.680, -510.859, 12.744, 81.899
-123.515, -510.021, 12.823, 81.966
-123.346, -509.178, 12.922, 82.033
-123.173, -508.328, 13.023, 82.100
-122.996, -507.474, 13.095, 82.167
-122.815, -506.619, 13.109, 82.234
-122.632, -505.768, 13.051, 82.301
-122.446, -504.924, 12.926, 82.368
-122.259, -504.091, 12.755, 82.435
-122.072, -503.271, 12.564, 82.502
-121.883, -502.464, 12.379, 82.569
-121.694, -501.669, 12.231, 82.636
-121.502, -500.880, 12.140, 82.703
-121.307, -500.096, 12.109, 82.770
-121.108, -499.312, 12.127, 82.837
-120.904, -498.527, 12.184, 82.904
-120.695, -497.737, 12.268, 82.971
-120.480, -496.942, 12.364, 83.038
-120.260, -496.144, 12.442, 83.105
-120.034, -495.343, 12.475, 83.172
-119.805, -494.545, 12.444, 83.239
-119.572, -493.754, 12.350, 83.306
-119.337, -492.972, 12.207, 83.373
-119.100, -492.202, 12.038, 83.440
-118.861, -491.444, 11.869, 83.507
-118.621, -490.698, 11.725, 83.574
-118.378, -489.960, 11.629, 83.641
-118.131, -489.227, 11.593, 83.708
-117.878, -488.495, 11.610, 83.775
-117.619, -487.762, 11.667, 83.842
-117.354, -487.026, 11.749, 83.909
-117.080, -486.287, 11.830, 83.976
-116.800, -485.547, 11.885, 84.043
-116.512, -484.808, 11.892, 84.110
-116.220, -484.073, 11.842, 84.177
-115.923, -483.347, 11.740, 84.244
-115.623, -482.631, 11.603, 84.311
-115.320, -481.928, 11.451, 84.378
-115.014, -481.236, 11.310, 84.445
-114.704, -480.555, 11.200, 84.512
-114.389, -479.881, 11.137, 84.579
-114.067, -479.212, 11.129, 84.646
-113.736, -478.546, 11.166, 84.713
-113.396, -477.880, 11.229, 84.780
-113.046, -477.214, 11.297, 84.847
-112.685, -476.550, 11.345, 84.914
-112.314, -475.890, 11.358, 84.981
-111.935, -475.236, 11.323, 85.048
-111.548, -474.593, 11.243, 85.115
-111.155, -473.961, 11.130, 85.182
-110.756, -473.344, 11.002, 85.249
-110.351, -472.739, 10.879, 85.316
-109.939, -472.149, 10.779, 85.383
-109.520, -471.569, 10.716, 85.450
-109.091, -471.000, 10.696, 85.517
-108.651, -470.437, 10.714, 85.584
-108.199, -469.882, 10.756, 85.651
-107.734, -469.332, 10.805, 85.718
-107.258, -468.790, 10.843, 85.785
-106.770, -468.256, 10.854, 85.852
-106.272, -467.732, 10.830, 85.919
-105.766, -467.221, 10.781, 85.986
-105.253, -466.723, 10.732, 86.053
-104.731, -466.236, 10.712, 86.120
-104.199, -465.759, 10.736, 86.187
-103.655, -465.290, 10.802, 86.254
-103.097, -464.828, 10.898, 86.321
-102.525, -464.372, 11.018, 86.388
-101.937, -463.921, 11.157, 86.455
-101.333, -463.476, 11.307, 86.522
-100.711, -463.037, 11.468, 86.589
-100.073, -462.604, 11.626, 86.656
-99.419, -462.177, 11.766, 86.723
-98.750, -461.759, 11.873, 86.790
-98.069, -461.352, 11.942, 86.857
-97.378, -460.955, 11.974, 86.924
-96.680, -460.571, 11.978, 86.991
-95.974, -460.202, 11.968, 87.058
-95.262, -459.845, 11.965, 87.125
-94.542, -459.501, 11.987, 87.192
-93.814, -459.168, 12.041, 87.259
-93.075, -458.846, 12.124, 87.326
-92.325, -458.534, 12.229, 87.393
-91.562, -458.232, 12.352, 87.460
-90.786, -457.940, 12.491, 87.527
-89.996, -457.657, 12.640, 87.594
-89.193, -457.383, 12.792, 87.661
-88.375, -457.119, 12.931, 87.728
-87.546, -456.866, 13.050, 87.795
-86.707, -456.625, 13.139, 87.862
-85.860, -456.395, 13.196, 87.929
-85.007, -456.178, 13.227, 87.996
-84.150, -455.974, 13.242, 88.063
-83.288, -455.783, 13.255, 88.130
-82.422, -455.605, 13.284, 88.197
-81.551, -455.440, 13.338, 88.264
-80.672, -455.287, 13.417, 88.331
-79.785, -455.146, 13.517, 88.398
-78.888, -455.017, 13.633, 88.465
-77.981, -454.901, 13.752, 88.532
-77.066, -454.796, 13.848, 88.599
-76.146, -454.705, 13.886, 88.666
-75.226, -454.628, 13.848, 88.733
-74.311, -454.565, 13.732, 88.800
-73.407, -454.516, 13.556, 88.867
-72.514, -454.482, 13.347, 88.934
-71.636, -454.461, 13.134, 89.001
-70.770, -454.454, 12.949, 89.068
-69.913, -454.460, 12.818, 89.135
-69.062, -454.479, 12.749, 89.202
-68.214, -454.512, 12.730, 89.269
-67.365, -454.558, 12.754, 89.336
-66.514, -454.617, 12.811, 89.403
-65.658, -454.690, 12.895, 89.470
-64.798, -454.776, 12.998, 89.537
-63.932, -454.875, 13.105, 89.604
-63.062, -454.990, 13.183, 89.671
-62.192, -455.119, 13.208, 89.738
-61.325, -455.262, 13.161, 89.805
-60.468, -455.418, 13.045, 89.872
-59.624, -455.587, 12.878, 89.939
-58.795, -455.767, 12.685, 90.006
-57.981, -455.959, 12.494, 90.073
-57.182, -456.163, 12.334, 90.140
-56.395, -456.380, 12.229, 90.207
-55.615, -456.611, 12.184, 90.274
-54.841, -456.855, 12.188, 90.341
-54.068, -457.115, 12.231, 90.408
-53.298, -457.391, 12.303, 90.475
-52.527, -457.684, 12.396, 90.542
-51.756, -457.994, 12.489, 90.609
-50.987, -458.320, 12.555, 90.676
-50.223, -458.663, 12.569, 90.743
-49.468, -459.020, 12.519, 90.810
-48.727, -459.391, 12.410, 90.877
-48.002, -459.773, 12.257, 90.944
-47.296, -460.166, 12.086, 91.011
-46.609, -460.568, 11.920, 91.078
-45.939, -460.982, 11.783, 91.145
-45.285, -461.409, 11.700, 91.212
-44.643, -461.849, 11.675, 91.279
-44.011, -462.305, 11.696, 91.346
-43.388, -462.778, 11.752, 91.413
-42.774, -463.269, 11.832, 91.480
-42.166, -463.778, 11.915, 91.547
-41.568, -464.305, 11.977, 91.614
-40.983, -464.848, 11.997, 91.681
-40.412, -465.405, 11.971, 91.748
-39.857, -465.973, 11.905, 91.815
-39.322, -466.551, 11.818, 91.882
-38.805, -467.139, 11.732, 91.949
-38.307, -467.737, 11.677, 92.016
-37.826, -468.347, 11.669, 92.083
-37.359, -468.970, 11.703, 92.150
-36.907, -469.608, 11.768, 92.217
-36.468, -470.263, 11.861, 92.284
-36.042, -470.934, 11.975, 92.351
-35.628, -471.623, 12.105, 92.418
-35.228, -472.330, 12.245, 92.485
-34.841, -473.056, 12.397, 92.552
-34.467, -473.800, 12.558, 92.619
-34.107, -474.562, 12.725, 92.686
-33.759, -475.344, 12.899, 92.753
-33.428, -476.144, 13.067, 92.820
-33.111, -476.962, 13.220, 92.887
-32.812, -477.795, 13.342, 92.954
-32.530, -478.641, 13.424, 93.021
-32.267, -479.497, 13.463, 93.088
-32.024, -480.359, 13.467, 93.155
-31.801, -481.226, 13.447, 93.222
-31.598, -482.096, 13.429, 93.289
-31.415, -482.971, 13.433, 93.356
-31.250, -483.851, 13.469, 93.423
-31.103, -484.739, 13.533, 93.490
-30.972, -485.635, 13.621, 93.557
-30.857, -486.539, 13.727, 93.624
-30.759, -487.454, 13.846, 93.691
